Freq.	V(n009)
1.07151930523755e+001	(-4.36838048738877e-002dB,-1.38160978068417e-001°)
1.07398941234119e+001	(-4.36838082337093e-002dB,-1.38479472018904e-001°)
1.07646521362978e+001	(-4.36838116090544e-002dB,-1.38798700173794e-001°)
1.07894672222977e+001	(-4.36838149999569e-002dB,-1.39118664225601e-001°)
1.08143395129788e+001	(-4.36838184065303e-002dB,-1.39439365870746e-001°)
1.08392691402114e+001	(-4.36838218287939e-002dB,-1.39760806809554e-001°)
1.08642562361701e+001	(-4.36838252668892e-002dB,-1.40082988746278e-001°)
1.08893009333337e+001	(-4.36838287208540e-002dB,-1.40405913389090e-001°)
1.09144033644870e+001	(-4.36838321907348e-002dB,-1.40729582450107e-001°)
1.09395636627203e+001	(-4.36838356766490e-002dB,-1.41053997645389e-001°)
1.09647819614312e+001	(-4.36838391786565e-002dB,-1.41379160694954e-001°)
1.09900583943246e+001	(-4.36838426968224e-002dB,-1.41705073322787e-001°)
1.10153930954135e+001	(-4.36838462312251e-002dB,-1.42031737256837e-001°)
1.10407861990201e+001	(-4.36838497819218e-002dB,-1.42359154229051e-001°)
1.10662378397760e+001	(-4.36838533490046e-002dB,-1.42687325975360e-001°)
1.10917481526234e+001	(-4.36838569326208e-002dB,-1.43016254235696e-001°)
1.11173172728153e+001	(-4.36838605327162e-002dB,-1.43345940754006e-001°)
1.11429453359167e+001	(-4.36838641494670e-002dB,-1.43676387278253e-001°)
1.11686324778050e+001	(-4.36838677828918e-002dB,-1.44007595560433e-001°)
1.11943788346709e+001	(-4.36838714330875e-002dB,-1.44339567356582e-001°)
1.12201845430190e+001	(-4.36838751000860e-002dB,-1.44672304426781e-001°)
1.12460497396686e+001	(-4.36838787840667e-002dB,-1.45005808535164e-001°)
1.12719745617545e+001	(-4.36838824850663e-002dB,-1.45340081449940e-001°)
1.12979591467273e+001	(-4.36838862031139e-002dB,-1.45675124943395e-001°)
1.13240036323549e+001	(-4.36838899383444e-002dB,-1.46010940791889e-001°)
1.13501081567225e+001	(-4.36838936907770e-002dB,-1.46347530775891e-001°)
1.13762728582337e+001	(-4.36838974605716e-002dB,-1.46684896679963e-001°)
1.14024978756110e+001	(-4.36839012477516e-002dB,-1.47023040292791e-001°)
1.14287833478971e+001	(-4.36839050524060e-002dB,-1.47361963407170e-001°)
1.14551294144547e+001	(-4.36839088746173e-002dB,-1.47701667820049e-001°)
1.14815362149682e+001	(-4.36839127145125e-002dB,-1.48042155332494e-001°)
1.15080038894437e+001	(-4.36839165721109e-002dB,-1.48383427749749e-001°)
1.15345325782103e+001	(-4.36839204475210e-002dB,-1.48725486881197e-001°)
1.15611224219203e+001	(-4.36839243407720e-002dB,-1.49068334540407e-001°)
1.15877735615506e+001	(-4.36839282520480e-002dB,-1.49411972545119e-001°)
1.16144861384028e+001	(-4.36839321813587e-002dB,-1.49756402717272e-001°)
1.16412602941042e+001	(-4.36839361288155e-002dB,-1.50101626882999e-001°)
1.16680961706090e+001	(-4.36839400944446e-002dB,-1.50447646872644e-001°)
1.16949939101980e+001	(-4.36839440784078e-002dB,-1.50794464520772e-001°)
1.17219536554806e+001	(-4.36839480807605e-002dB,-1.51142081666175e-001°)
1.17489755493946e+001	(-4.36839521016063e-002dB,-1.51490500151884e-001°)
1.17760597352074e+001	(-4.36839561410188e-002dB,-1.51839721825180e-001°)
1.18032063565166e+001	(-4.36839601990534e-002dB,-1.52189748537603e-001°)
1.18304155572510e+001	(-4.36839642758049e-002dB,-1.52540582144959e-001°)
1.18576874816709e+001	(-4.36839683714091e-002dB,-1.52892224507331e-001°)
1.18850222743695e+001	(-4.36839724859048e-002dB,-1.53244677489096e-001°)
1.19124200802731e+001	(-4.36839766193869e-002dB,-1.53597942958923e-001°)
1.19398810446420e+001	(-4.36839807719310e-002dB,-1.53952022789792e-001°)
1.19674053130717e+001	(-4.36839849436544e-002dB,-1.54306918858995e-001°)
1.19949930314931e+001	(-4.36839891346473e-002dB,-1.54662633048161e-001°)
1.20226443461734e+001	(-4.36839933449696e-002dB,-1.55019167243248e-001°)
1.20503594037173e+001	(-4.36839975747456e-002dB,-1.55376523334567e-001°)
1.20781383510671e+001	(-4.36840018240468e-002dB,-1.55734703216785e-001°)
1.21059813355041e+001	(-4.36840060929344e-002dB,-1.56093708788933e-001°)
1.21338885046491e+001	(-4.36840103815343e-002dB,-1.56453541954428e-001°)
1.21618600064630e+001	(-4.36840146899493e-002dB,-1.56814204621067e-001°)
1.21898959892480e+001	(-4.36840190182260e-002dB,-1.57175698701045e-001°)
1.22179966016480e+001	(-4.36840233665057e-002dB,-1.57538026110975e-001°)
1.22461619926498e+001	(-4.36840277348573e-002dB,-1.57901188771877e-001°)
1.22743923115834e+001	(-4.36840321233226e-002dB,-1.58265188609203e-001°)
1.23026877081231e+001	(-4.36840365320836e-002dB,-1.58630027552845e-001°)
1.23310483322884e+001	(-4.36840409611967e-002dB,-1.58995707537143e-001°)
1.23594743344444e+001	(-4.36840454107150e-002dB,-1.59362230500897e-001°)
1.23879658653030e+001	(-4.36840498808112e-002dB,-1.59729598387374e-001°)
1.24165230759234e+001	(-4.36840543715560e-002dB,-1.60097813144322e-001°)
1.24451461177131e+001	(-4.36840588830105e-002dB,-1.60466876723981e-001°)
1.24738351424287e+001	(-4.36840634152821e-002dB,-1.60836791083089e-001°)
1.25025903021765e+001	(-4.36840679684592e-002dB,-1.61207558182897e-001°)
1.25314117494134e+001	(-4.36840725426745e-002dB,-1.61579179989173e-001°)
1.25602996369480e+001	(-4.36840771380046e-002dB,-1.61951658472219e-001°)
1.25892541179409e+001	(-4.36840817545463e-002dB,-1.62324995606882e-001°)
1.26182753459060e+001	(-4.36840863923986e-002dB,-1.62699193372555e-001°)
1.26473634747108e+001	(-4.36840910516157e-002dB,-1.63074253753199e-001°)
1.26765186585777e+001	(-4.36840957323653e-002dB,-1.63450178737350e-001°)
1.27057410520847e+001	(-4.36841004347104e-002dB,-1.63826970318121e-001°)
1.27350308101659e+001	(-4.36841051587934e-002dB,-1.64204630493225e-001°)
1.27643880881127e+001	(-4.36841099046832e-002dB,-1.64583161264981e-001°)
1.27938130415745e+001	(-4.36841146724389e-002dB,-1.64962564640317e-001°)
1.28233058265595e+001	(-4.36841194622640e-002dB,-1.65342842630800e-001°)
1.28528665994354e+001	(-4.36841242741518e-002dB,-1.65723997252619e-001°)
1.28824955169306e+001	(-4.36841291082688e-002dB,-1.66106030526619e-001°)
1.29121927361346e+001	(-4.36841339646482e-002dB,-1.66488944478311e-001°)
1.29419584144991e+001	(-4.36841388435002e-002dB,-1.66872741137855e-001°)
1.29717927098388e+001	(-4.36841437448344e-002dB,-1.67257422540111e-001°)
1.30016957803321e+001	(-4.36841486688322e-002dB,-1.67642990724619e-001°)
1.30316677845222e+001	(-4.36841536155110e-002dB,-1.68029447735624e-001°)
1.30617088813176e+001	(-4.36841585850714e-002dB,-1.68416795622083e-001°)
1.30918192299933e+001	(-4.36841635775492e-002dB,-1.68805036437675e-001°)
1.31219989901912e+001	(-4.36841685930783e-002dB,-1.69194172240818e-001°)
1.31522483219216e+001	(-4.36841736317826e-002dB,-1.69584205094668e-001°)
1.31825673855633e+001	(-4.36841786936679e-002dB,-1.69975137067144e-001°)
1.32129563418650e+001	(-4.36841837789796e-002dB,-1.70366970230922e-001°)
1.32434153519459e+001	(-4.36841888877069e-002dB,-1.70759706663473e-001°)
1.32739445772966e+001	(-4.36841940200727e-002dB,-1.71153348447039e-001°)
1.33045441797801e+001	(-4.36841991760868e-002dB,-1.71547897668672e-001°)
1.33352143216324e+001	(-4.36842043559662e-002dB,-1.71943356420234e-001°)
1.33659551654636e+001	(-4.36842095597196e-002dB,-1.72339726798406e-001°)
1.33967668742585e+001	(-4.36842147874237e-002dB,-1.72737010904709e-001°)
1.34276496113778e+001	(-4.36842200393681e-002dB,-1.73135210845501e-001°)
1.34586035405587e+001	(-4.36842253154793e-002dB,-1.73534328731998e-001°)
1.34896288259157e+001	(-4.36842306159647e-002dB,-1.73934366680287e-001°)
1.35207256319420e+001	(-4.36842359409269e-002dB,-1.74335326811325e-001°)
1.35518941235095e+001	(-4.36842412904688e-002dB,-1.74737211250968e-001°)
1.35831344658707e+001	(-4.36842466646969e-002dB,-1.75140022129964e-001°)
1.36144468246587e+001	(-4.36842520637150e-002dB,-1.75543761583974e-001°)
1.36458313658884e+001	(-4.36842574876780e-002dB,-1.75948431753595e-001°)
1.36772882559577e+001	(-4.36842629366907e-002dB,-1.76354034784342e-001°)
1.37088176616477e+001	(-4.36842684108326e-002dB,-1.76760572826681e-001°)
1.37404197501243e+001	(-4.36842739102286e-002dB,-1.77168048036036e-001°)
1.37720946889386e+001	(-4.36842794350397e-002dB,-1.77576462572803e-001°)
1.38038426460280e+001	(-4.36842849853337e-002dB,-1.77985818602357e-001°)
1.38356637897170e+001	(-4.36842905612531e-002dB,-1.78396118295062e-001°)
1.38675582887180e+001	(-4.36842961628706e-002dB,-1.78807363826282e-001°)
1.38995263121327e+001	(-4.36843017903683e-002dB,-1.79219557376409e-001°)
1.39315680294522e+001	(-4.36843074438258e-002dB,-1.79632701130844e-001°)
1.39636836105585e+001	(-4.36843131234417e-002dB,-1.80046797280041e-001°)
1.39958732257253e+001	(-4.36843188292597e-002dB,-1.80461848019492e-001°)
1.40281370456187e+001	(-4.36843245613446e-002dB,-1.80877855549758e-001°)
1.40604752412983e+001	(-4.36843303199601e-002dB,-1.81294822076468e-001°)
1.40928879842179e+001	(-4.36843361051295e-002dB,-1.81712749810341e-001°)
1.41253754462267e+001	(-4.36843419170137e-002dB,-1.82131640967185e-001°)
1.41579377995699e+001	(-4.36843477556930e-002dB,-1.82551497767920e-001°)
1.41905752168901e+001	(-4.36843536213585e-002dB,-1.82972322438589e-001°)
1.42232878712273e+001	(-4.36843595140730e-002dB,-1.83394117210360e-001°)
1.42560759360210e+001	(-4.36843654339782e-002dB,-1.83816884319545e-001°)
1.42889395851102e+001	(-4.36843713812359e-002dB,-1.84240626007618e-001°)
1.43218789927346e+001	(-4.36843773559594e-002dB,-1.84665344521214e-001°)
1.43548943335357e+001	(-4.36843833582099e-002dB,-1.85091042112148e-001°)
1.43879857825576e+001	(-4.36843893881569e-002dB,-1.85517721037429e-001°)
1.44211535152478e+001	(-4.36843954459952e-002dB,-1.85945383559264e-001°)
1.44543977074584e+001	(-4.36844015317947e-002dB,-1.86374031945075e-001°)
1.44877185354467e+001	(-4.36844076456609e-002dB,-1.86803668467521e-001°)
1.45211161758765e+001	(-4.36844137877141e-002dB,-1.87234295404489e-001°)
1.45545908058188e+001	(-4.36844199581703e-002dB,-1.87665915039120e-001°)
1.45881426027526e+001	(-4.36844261570927e-002dB,-1.88098529659816e-001°)
1.46217717445663e+001	(-4.36844323846100e-002dB,-1.88532141560262e-001°)
1.46554784095582e+001	(-4.36844386408957e-002dB,-1.88966753039424e-001°)
1.46892627764378e+001	(-4.36844449260440e-002dB,-1.89402366401571e-001°)
1.47231250243263e+001	(-4.36844512402165e-002dB,-1.89838983956277e-001°)
1.47570653327580e+001	(-4.36844575835181e-002dB,-1.90276608018452e-001°)
1.47910838816812e+001	(-4.36844639561124e-002dB,-1.90715240908328e-001°)
1.48251808514586e+001	(-4.36844703581168e-002dB,-1.91154884951501e-001°)
1.48593564228691e+001	(-4.36844767896873e-002dB,-1.91595542478914e-001°)
1.48936107771082e+001	(-4.36844832509170e-002dB,-1.92037215826897e-001°)
1.49279440957890e+001	(-4.36844897419929e-002dB,-1.92479907337150e-001°)
1.49623565609434e+001	(-4.36844962630090e-002dB,-1.92923619356788e-001°)
1.49968483550228e+001	(-4.36845028141378e-002dB,-1.93368354238323e-001°)
1.50314196608993e+001	(-4.36845093955014e-002dB,-1.93814114339697e-001°)
1.50660706618665e+001	(-4.36845160072462e-002dB,-1.94260902024288e-001°)
1.51008015416405e+001	(-4.36845226494983e-002dB,-1.94708719660920e-001°)
1.51356124843611e+001	(-4.36845293224280e-002dB,-1.95157569623876e-001°)
1.51705036745924e+001	(-4.36845360261383e-002dB,-1.95607454292914e-001°)
1.52054752973240e+001	(-4.36845427608249e-002dB,-1.96058376053281e-001°)
1.52405275379720e+001	(-4.36845495265614e-002dB,-1.96510337295716e-001°)
1.52756605823798e+001	(-4.36845563235456e-002dB,-1.96963340416477e-001°)
1.53108746168193e+001	(-4.36845631519111e-002dB,-1.97417387817342e-001°)
1.53461698279920e+001	(-4.36845700117879e-002dB,-1.97872481905621e-001°)
1.53815464030294e+001	(-4.36845769032884e-002dB,-1.98328625094185e-001°)
1.54170045294946e+001	(-4.36845838266355e-002dB,-1.98785819801452e-001°)
1.54525443953832e+001	(-4.36845907819640e-002dB,-1.99244068451434e-001°)
1.54881661891238e+001	(-4.36845977693658e-002dB,-1.99703373473708e-001°)
1.55238700995798e+001	(-4.36846047890097e-002dB,-2.00163737303475e-001°)
1.55596563160498e+001	(-4.36846118410652e-002dB,-2.00625162381534e-001°)
1.55955250282686e+001	(-4.36846189256593e-002dB,-2.01087651154313e-001°)
1.56314764264086e+001	(-4.36846260429820e-002dB,-2.01551206073884e-001°)
1.56675107010805e+001	(-4.36846331931399e-002dB,-2.02015829597974e-001°)
1.57036280433345e+001	(-4.36846403763152e-002dB,-2.02481524189963e-001°)
1.57398286446612e+001	(-4.36846475926319e-002dB,-2.02948292318925e-001°)
1.57761126969925e+001	(-4.36846548422927e-002dB,-2.03416136459616e-001°)
1.58124803927028e+001	(-4.36846621253749e-002dB,-2.03885059092498e-001°)
1.58489319246101e+001	(-4.36846694420629e-002dB,-2.04355062703757e-001°)
1.58854674859768e+001	(-4.36846767925707e-002dB,-2.04826149785300e-001°)
1.59220872705107e+001	(-4.36846841769624e-002dB,-2.05298322834794e-001°)
1.59587914723663e+001	(-4.36846915954667e-002dB,-2.05771584355639e-001°)
1.59955802861457e+001	(-4.36846990482240e-002dB,-2.06245936857037e-001°)
1.60324539068994e+001	(-4.36847065353314e-002dB,-2.06721382853950e-001°)
1.60694125301277e+001	(-4.36847140570389e-002dB,-2.07197924867145e-001°)
1.61064563517817e+001	(-4.36847216134782e-002dB,-2.07675565423205e-001°)
1.61435855682638e+001	(-4.36847292047512e-002dB,-2.08154307054533e-001°)
1.61808003764296e+001	(-4.36847368310905e-002dB,-2.08634152299368e-001°)
1.62181009735883e+001	(-4.36847444925968e-002dB,-2.09115103701801e-001°)
1.62554875575038e+001	(-4.36847521895319e-002dB,-2.09597163811794e-001°)
1.62929603263962e+001	(-4.36847599219722e-002dB,-2.10080335185176e-001°)
1.63305194789423e+001	(-4.36847676900865e-002dB,-2.10564620383682e-001°)
1.63681652142770e+001	(-4.36847754940618e-002dB,-2.11050021974938e-001°)
1.64058977319943e+001	(-4.36847833340658e-002dB,-2.11536542532497e-001°)
1.64437172321483e+001	(-4.36847912102360e-002dB,-2.12024184635846e-001°)
1.64816239152540e+001	(-4.36847991227916e-002dB,-2.12512950870415e-001°)
1.65196179822891e+001	(-4.36848070718265e-002dB,-2.13002843827592e-001°)
1.65576996346942e+001	(-4.36848150575840e-002dB,-2.13493866104741e-001°)
1.65958690743745e+001	(-4.36848230802018e-002dB,-2.13986020305219e-001°)
1.66341265037006e+001	(-4.36848311398532e-002dB,-2.14479309038373e-001°)
1.66724721255095e+001	(-4.36848392367138e-002dB,-2.14973734919575e-001°)
1.67109061431060e+001	(-4.36848473709076e-002dB,-2.15469300570224e-001°)
1.67494287602633e+001	(-4.36848555426933e-002dB,-2.15966008617757e-001°)
1.67880401812245e+001	(-4.36848637521515e-002dB,-2.16463861695671e-001°)
1.68267406107036e+001	(-4.36848719995486e-002dB,-2.16962862443539e-001°)
1.68655302538863e+001	(-4.36848802849496e-002dB,-2.17463013507009e-001°)
1.69044093164315e+001	(-4.36848886086539e-002dB,-2.17964317537838e-001°)
1.69433780044722e+001	(-4.36848969707808e-002dB,-2.18466777193882e-001°)
1.69824365246163e+001	(-4.36849053714746e-002dB,-2.18970395139140e-001°)
1.70215850839484e+001	(-4.36849138109691e-002dB,-2.19475174043745e-001°)
1.70608238900301e+001	(-4.36849222893997e-002dB,-2.19981116583980e-001°)
1.71001531509018e+001	(-4.36849308069701e-002dB,-2.20488225442311e-001°)
1.71395730750831e+001	(-4.36849393638489e-002dB,-2.20996503307372e-001°)
1.71790838715748e+001	(-4.36849479602513e-002dB,-2.21505952874007e-001°)
1.72186857498589e+001	(-4.36849565963352e-002dB,-2.22016576843266e-001°)
1.72583789199009e+001	(-4.36849652722393e-002dB,-2.22528377922424e-001°)
1.72981635921499e+001	(-4.36849739881951e-002dB,-2.23041358825008e-001°)
1.73380399775402e+001	(-4.36849827444169e-002dB,-2.23555522270783e-001°)
1.73780082874926e+001	(-4.36849915410180e-002dB,-2.24070870985800e-001°)
1.74180687339150e+001	(-4.36850003782428e-002dB,-2.24587407702387e-001°)
1.74582215292039e+001	(-4.36850092562666e-002dB,-2.25105135159167e-001°)
1.74984668862454e+001	(-4.36850181752541e-002dB,-2.25624056101080e-001°)
1.75388050184165e+001	(-4.36850271354283e-002dB,-2.26144173279400e-001°)
1.75792361395858e+001	(-4.36850361369366e-002dB,-2.26665489451737e-001°)
1.76197604641151e+001	(-4.36850451800260e-002dB,-2.27188007382048e-001°)
1.76603782068605e+001	(-4.36850542648332e-002dB,-2.27711729840684e-001°)
1.77010895831730e+001	(-4.36850633916015e-002dB,-2.28236659604363e-001°)
1.77418948089005e+001	(-4.36850725604394e-002dB,-2.28762799456218e-001°)
1.77827941003880e+001	(-4.36850817716339e-002dB,-2.29290152185779e-001°)
1.78237876744797e+001	(-4.36850910253205e-002dB,-2.29818720589031e-001°)
1.78648757485193e+001	(-4.36851003217726e-002dB,-2.30348507468384e-001°)
1.79060585403518e+001	(-4.36851096610881e-002dB,-2.30879515632721e-001°)
1.79473362683241e+001	(-4.36851190435394e-002dB,-2.31411747897390e-001°)
1.79887091512867e+001	(-4.36851284692698e-002dB,-2.31945207084241e-001°)
1.80301774085945e+001	(-4.36851379385334e-002dB,-2.32479896021621e-001°)
1.80717412601081e+001	(-4.36851474514996e-002dB,-2.33015817544395e-001°)
1.81134009261948e+001	(-4.36851570083692e-002dB,-2.33552974493962e-001°)
1.81551566277301e+001	(-4.36851666093524e-002dB,-2.34091369718288e-001°)
1.81970085860986e+001	(-4.36851762546441e-002dB,-2.34631006071885e-001°)
1.82389570231952e+001	(-4.36851859444643e-002dB,-2.35171886415851e-001°)
1.82810021614262e+001	(-4.36851956790222e-002dB,-2.35714013617880e-001°)
1.83231442237109e+001	(-4.36852054584886e-002dB,-2.36257390552282e-001°)
1.83653834334822e+001	(-4.36852152831095e-002dB,-2.36802020099986e-001°)
1.84077200146883e+001	(-4.36852251530798e-002dB,-2.37347905148563e-001°)
1.84501541917935e+001	(-4.36852350686185e-002dB,-2.37895048592246e-001°)
1.84926861897795e+001	(-4.36852450299368e-002dB,-2.38443453331931e-001°)
1.85353162341469e+001	(-4.36852550371502e-002dB,-2.38993122275210e-001°)
1.85780445509157e+001	(-4.36852650906589e-002dB,-2.39544058336373e-001°)
1.86208713666274e+001	(-4.36852751905336e-002dB,-2.40096264436428e-001°)
1.86637969083454e+001	(-4.36852853370022e-002dB,-2.40649743503120e-001°)
1.87068214036567e+001	(-4.36852955303223e-002dB,-2.41204498470938e-001°)
1.87499450806729e+001	(-4.36853057706773e-002dB,-2.41760532281143e-001°)
1.87931681680314e+001	(-4.36853160583355e-002dB,-2.42317847881767e-001°)
1.88364908948967e+001	(-4.36853263934442e-002dB,-2.42876448227647e-001°)
1.88799134909617e+001	(-4.36853367762847e-002dB,-2.43436336280424e-001°)
1.89234361864485e+001	(-4.36853472070457e-002dB,-2.43997515008571e-001°)
1.89670592121102e+001	(-4.36853576859609e-002dB,-2.44559987387402e-001°)
1.90107827992317e+001	(-4.36853682132107e-002dB,-2.45123756399091e-001°)
1.90546071796312e+001	(-4.36853787890711e-002dB,-2.45688825032693e-001°)
1.90985325856611e+001	(-4.36853894137728e-002dB,-2.46255196284132e-001°)
1.91425592502096e+001	(-4.36854000874759e-002dB,-2.46822873156266e-001°)
1.91866874067016e+001	(-4.36854108104613e-002dB,-2.47391858658859e-001°)
1.92309172891003e+001	(-4.36854215829694e-002dB,-2.47962155808612e-001°)
1.92752491319080e+001	(-4.36854324051639e-002dB,-2.48533767629192e-001°)
1.93196831701679e+001	(-4.36854432773164e-002dB,-2.49106697151224e-001°)
1.93642196394647e+001	(-4.36854541996680e-002dB,-2.49680947412325e-001°)
1.94088587759265e+001	(-4.36854651723788e-002dB,-2.50256521457117e-001°)
1.94536008162253e+001	(-4.36854761958131e-002dB,-2.50833422337232e-001°)
